country_name,country_code,year,value
Somalia,SOM,1973,507028428.3
Somalia,SOM,1974,467577432.3
Somalia,SOM,1975,710850226.6
Somalia,SOM,1976,807275808.9
Somalia,SOM,1977,498550873
Somalia,SOM,1978,564986059.7
Somalia,SOM,1979,590419855.1
Somalia,SOM,1980,603592656.8
Somalia,SOM,1981,699112266.8
Somalia,SOM,1982,774419569.7
Somalia,SOM,1983,733901365.9
Somalia,SOM,1984,788307213.4
Somalia,SOM,1985,876404617.7
Somalia,SOM,1986,930318705.3
Somalia,SOM,1987,1009792724
Somalia,SOM,1988,1038291284
Somalia,SOM,1989,1092392963
Somalia,SOM,1990,917044228
Somalia,SOM,2013,4577000012
Somalia,SOM,2014,5024999992
Somalia,SOM,2015,5335000000
Somalia,SOM,2016,5534000000
Somalia,SOM,2017,5609000000
Somalia,SOM,2018,5856000006
Somalia,SOM,2019,6485000000
Somalia,SOM,2020,6883000000
Somalia,SOM,2021,7628000011
Somalia,SOM,2022,8126105600
South Africa,ZAF,1960,8748596504
South Africa,ZAF,1961,9225996313
South Africa,ZAF,1962,9813996078
South Africa,ZAF,1963,10854195663
South Africa,ZAF,1964,11955995222
South Africa,ZAF,1965,13068994778
South Africa,ZAF,1966,14211394321
South Africa,ZAF,1967,15821393678
South Africa,ZAF,1968,17124793157
South Africa,ZAF,1969,19256992305
South Africa,ZAF,1970,21218391521
South Africa,ZAF,1971,23411079377
South Africa,ZAF,1972,24515911652
South Africa,ZAF,1973,33262767310
South Africa,ZAF,1974,41389185877
South Africa,ZAF,1975,42906919870
South Africa,ZAF,1976,41150449964
South Africa,ZAF,1977,45328399961
South Africa,ZAF,1978,51607399955
South Africa,ZAF,1979,63038687890
South Africa,ZAF,1980,89411894564
South Africa,ZAF,1981,93141478239
South Africa,ZAF,1982,85904070615
South Africa,ZAF,1983,96204110963
South Africa,ZAF,1984,84870134616
South Africa,ZAF,1985,64459376104
South Africa,ZAF,1986,73354782108
South Africa,ZAF,1987,96535747614
South Africa,ZAF,1988,1.04E+11
South Africa,ZAF,1989,1.08E+11
South Africa,ZAF,1990,1.26E+11
South Africa,ZAF,1991,1.35E+11
South Africa,ZAF,1992,1.47E+11
South Africa,ZAF,1993,1.47E+11
South Africa,ZAF,1994,1.54E+11
South Africa,ZAF,1995,1.72E+11
South Africa,ZAF,1996,1.63E+11
South Africa,ZAF,1997,1.69E+11
South Africa,ZAF,1998,1.53E+11
South Africa,ZAF,1999,1.52E+11
South Africa,ZAF,2000,1.52E+11
South Africa,ZAF,2001,1.35E+11
South Africa,ZAF,2002,1.29E+11
South Africa,ZAF,2003,1.97E+11
South Africa,ZAF,2004,2.56E+11
South Africa,ZAF,2005,2.89E+11
South Africa,ZAF,2006,3.04E+11
South Africa,ZAF,2007,3.33E+11
South Africa,ZAF,2008,3.16E+11
South Africa,ZAF,2009,3.30E+11
South Africa,ZAF,2010,4.17E+11
South Africa,ZAF,2011,4.58E+11
South Africa,ZAF,2012,4.34E+11
South Africa,ZAF,2013,4.01E+11
South Africa,ZAF,2014,3.81E+11
South Africa,ZAF,2015,3.47E+11
South Africa,ZAF,2016,3.24E+11
South Africa,ZAF,2017,3.81E+11
South Africa,ZAF,2018,4.04E+11
South Africa,ZAF,2019,3.89E+11
South Africa,ZAF,2020,3.38E+11
South Africa,ZAF,2021,4.19E+11
South Africa,ZAF,2022,4.06E+11
South Asia,SAS,1960,47156704039
South Asia,SAS,1961,50316837320
South Asia,SAS,1962,53705580293
South Asia,SAS,1963,60408326895
South Asia,SAS,1964,69158968714
South Asia,SAS,1965,74274468930
South Asia,SAS,1966,62456580600
South Asia,SAS,1967,68712964033
South Asia,SAS,1968,72018446517
South Asia,SAS,1969,79171992804
South Asia,SAS,1970,85711844745
South Asia,SAS,1971,91169238617
South Asia,SAS,1972,91653327298
South Asia,SAS,1973,1.05E+11
South Asia,SAS,1974,1.27E+11
South Asia,SAS,1975,1.36E+11
South Asia,SAS,1976,1.33E+11
South Asia,SAS,1977,1.54E+11
South Asia,SAS,1978,1.75E+11
South Asia,SAS,1979,1.96E+11
South Asia,SAS,1980,2.36E+11
South Asia,SAS,1981,2.50E+11
South Asia,SAS,1982,2.59E+11
South Asia,SAS,1983,2.74E+11
South Asia,SAS,1984,2.73E+11
South Asia,SAS,1985,2.97E+11
South Asia,SAS,1986,3.14E+11
South Asia,SAS,1987,3.49E+11
South Asia,SAS,1988,3.75E+11
South Asia,SAS,1989,3.78E+11
South Asia,SAS,1990,4.07E+11
South Asia,SAS,1991,3.62E+11
South Asia,SAS,1992,3.85E+11
South Asia,SAS,1993,3.81E+11
South Asia,SAS,1994,4.32E+11
South Asia,SAS,1995,4.80E+11
South Asia,SAS,1996,5.25E+11
South Asia,SAS,1997,5.51E+11
South Asia,SAS,1998,5.58E+11
South Asia,SAS,1999,5.98E+11
South Asia,SAS,2000,6.30E+11
South Asia,SAS,2001,6.46E+11
South Asia,SAS,2002,6.77E+11
South Asia,SAS,2003,7.91E+11
South Asia,SAS,2004,9.17E+11
South Asia,SAS,2005,1.05E+12
South Asia,SAS,2006,1.20E+12
South Asia,SAS,2007,1.50E+12
South Asia,SAS,2008,1.53E+12
South Asia,SAS,2009,1.68E+12
South Asia,SAS,2010,2.06E+12
South Asia,SAS,2011,2.28E+12
South Asia,SAS,2012,2.30E+12
South Asia,SAS,2013,2.36E+12
South Asia,SAS,2014,2.59E+12
South Asia,SAS,2015,2.70E+12
South Asia,SAS,2016,3.01E+12
South Asia,SAS,2017,3.43E+12
South Asia,SAS,2018,3.53E+12
South Asia,SAS,2019,3.66E+12
South Asia,SAS,2020,3.49E+12
South Asia,SAS,2021,4.06E+12
South Asia,SAS,2022,4.36E+12
South Asia (IDA & IBRD),TSA,1960,47156704039
South Asia (IDA & IBRD),TSA,1961,50316837320
South Asia (IDA & IBRD),TSA,1962,53705580293
South Asia (IDA & IBRD),TSA,1963,60408326895
South Asia (IDA & IBRD),TSA,1964,69158968714
South Asia (IDA & IBRD),TSA,1965,74274468930
South Asia (IDA & IBRD),TSA,1966,62456580600
South Asia (IDA & IBRD),TSA,1967,68712964033
South Asia (IDA & IBRD),TSA,1968,72018446517
South Asia (IDA & IBRD),TSA,1969,79171992804
South Asia (IDA & IBRD),TSA,1970,85711844745
South Asia (IDA & IBRD),TSA,1971,91169238617
South Asia (IDA & IBRD),TSA,1972,91653327298
South Asia (IDA & IBRD),TSA,1973,1.05E+11
South Asia (IDA & IBRD),TSA,1974,1.27E+11
South Asia (IDA & IBRD),TSA,1975,1.36E+11
South Asia (IDA & IBRD),TSA,1976,1.33E+11
South Asia (IDA & IBRD),TSA,1977,1.54E+11
South Asia (IDA & IBRD),TSA,1978,1.75E+11
South Asia (IDA & IBRD),TSA,1979,1.96E+11
South Asia (IDA & IBRD),TSA,1980,2.36E+11
South Asia (IDA & IBRD),TSA,1981,2.50E+11
South Asia (IDA & IBRD),TSA,1982,2.59E+11
South Asia (IDA & IBRD),TSA,1983,2.74E+11
South Asia (IDA & IBRD),TSA,1984,2.73E+11
South Asia (IDA & IBRD),TSA,1985,2.97E+11
South Asia (IDA & IBRD),TSA,1986,3.14E+11
South Asia (IDA & IBRD),TSA,1987,3.49E+11
South Asia (IDA & IBRD),TSA,1988,3.75E+11
South Asia (IDA & IBRD),TSA,1989,3.78E+11
South Asia (IDA & IBRD),TSA,1990,4.07E+11
South Asia (IDA & IBRD),TSA,1991,3.62E+11
South Asia (IDA & IBRD),TSA,1992,3.85E+11
South Asia (IDA & IBRD),TSA,1993,3.81E+11
South Asia (IDA & IBRD),TSA,1994,4.32E+11
South Asia (IDA & IBRD),TSA,1995,4.80E+11
South Asia (IDA & IBRD),TSA,1996,5.25E+11
South Asia (IDA & IBRD),TSA,1997,5.51E+11
South Asia (IDA & IBRD),TSA,1998,5.58E+11
South Asia (IDA & IBRD),TSA,1999,5.98E+11
South Asia (IDA & IBRD),TSA,2000,6.30E+11
South Asia (IDA & IBRD),TSA,2001,6.46E+11
South Asia (IDA & IBRD),TSA,2002,6.77E+11
South Asia (IDA & IBRD),TSA,2003,7.91E+11
South Asia (IDA & IBRD),TSA,2004,9.17E+11
South Asia (IDA & IBRD),TSA,2005,1.05E+12
South Asia (IDA & IBRD),TSA,2006,1.20E+12
South Asia (IDA & IBRD),TSA,2007,1.50E+12
South Asia (IDA & IBRD),TSA,2008,1.53E+12
South Asia (IDA & IBRD),TSA,2009,1.68E+12
South Asia (IDA & IBRD),TSA,2010,2.06E+12
South Asia (IDA & IBRD),TSA,2011,2.28E+12
South Asia (IDA & IBRD),TSA,2012,2.30E+12
South Asia (IDA & IBRD),TSA,2013,2.36E+12
South Asia (IDA & IBRD),TSA,2014,2.59E+12
South Asia (IDA & IBRD),TSA,2015,2.70E+12
South Asia (IDA & IBRD),TSA,2016,3.01E+12
South Asia (IDA & IBRD),TSA,2017,3.43E+12
South Asia (IDA & IBRD),TSA,2018,3.53E+12
South Asia (IDA & IBRD),TSA,2019,3.66E+12
South Asia (IDA & IBRD),TSA,2020,3.49E+12
South Asia (IDA & IBRD),TSA,2021,4.06E+12
South Asia (IDA & IBRD),TSA,2022,4.36E+12
South Sudan,SSD,2008,14586253383
South Sudan,SSD,2009,12231264525
South Sudan,SSD,2010,14602072411
South Sudan,SSD,2011,14907308933
South Sudan,SSD,2012,11931472169
South Sudan,SSD,2013,18426469017
South Sudan,SSD,2014,13962212847
South Sudan,SSD,2015,11997800760
Spain,ESP,1960,12072126075
Spain,ESP,1961,13834300571
Spain,ESP,1962,16138545209
Spain,ESP,1963,19074913948
Spain,ESP,1964,21343844644
Spain,ESP,1965,24756958695
Spain,ESP,1966,28721062242
Spain,ESP,1967,31647119228
Spain,ESP,1968,31475548481
Spain,ESP,1969,36038711600
Spain,ESP,1970,40992995008
Spain,ESP,1971,46619420359
Spain,ESP,1972,59132415221
Spain,ESP,1973,78639525985
Spain,ESP,1974,97274006346
Spain,ESP,1975,1.15E+11
Spain,ESP,1976,1.19E+11
Spain,ESP,1977,1.32E+11
Spain,ESP,1978,1.61E+11
Spain,ESP,1979,2.15E+11
Spain,ESP,1980,2.33E+11
Spain,ESP,1981,2.03E+11
Spain,ESP,1982,1.96E+11
Spain,ESP,1983,1.71E+11
Spain,ESP,1984,1.72E+11
Spain,ESP,1985,1.81E+11
Spain,ESP,1986,2.51E+11
Spain,ESP,1987,3.19E+11
Spain,ESP,1988,3.76E+11
Spain,ESP,1989,4.15E+11
Spain,ESP,1990,5.37E+11
Spain,ESP,1991,5.77E+11
Spain,ESP,1992,6.31E+11
Spain,ESP,1993,5.25E+11
Spain,ESP,1994,5.31E+11
Spain,ESP,1995,6.15E+11
Spain,ESP,1996,6.43E+11
Spain,ESP,1997,5.90E+11
Spain,ESP,1998,6.19E+11
Spain,ESP,1999,6.35E+11
Spain,ESP,2000,5.98E+11
Spain,ESP,2001,6.28E+11
Spain,ESP,2002,7.09E+11
Spain,ESP,2003,9.07E+11
Spain,ESP,2004,1.07E+12
Spain,ESP,2005,1.15E+12
Spain,ESP,2006,1.26E+12
Spain,ESP,2007,1.47E+12
Spain,ESP,2008,1.63E+12
Spain,ESP,2009,1.49E+12
Spain,ESP,2010,1.42E+12
Spain,ESP,2011,1.48E+12
Spain,ESP,2012,1.32E+12
Spain,ESP,2013,1.36E+12
Spain,ESP,2014,1.37E+12
Spain,ESP,2015,1.20E+12
Spain,ESP,2016,1.23E+12
Spain,ESP,2017,1.31E+12
Spain,ESP,2018,1.42E+12
Spain,ESP,2019,1.39E+12
Spain,ESP,2020,1.28E+12
Spain,ESP,2021,1.43E+12
Spain,ESP,2022,1.40E+12
Sri Lanka,LKA,1960,1409873950
Sri Lanka,LKA,1961,1444327731
Sri Lanka,LKA,1962,1434156379
Sri Lanka,LKA,1963,1240672269
Sri Lanka,LKA,1964,1309747899
Sri Lanka,LKA,1965,1698319328
Sri Lanka,LKA,1966,1751470588
Sri Lanka,LKA,1967,1859465021
Sri Lanka,LKA,1968,1801344538
Sri Lanka,LKA,1969,1965546218
Sri Lanka,LKA,1970,2296470588
Sri Lanka,LKA,1971,2369308600
Sri Lanka,LKA,1972,2553936348
Sri Lanka,LKA,1973,2875625000
Sri Lanka,LKA,1974,3574586466
Sri Lanka,LKA,1975,3791298146
Sri Lanka,LKA,1976,3591319857
Sri Lanka,LKA,1977,4104509583
Sri Lanka,LKA,1978,2733183857
Sri Lanka,LKA,1979,3364611432
Sri Lanka,LKA,1980,4024621900
Sri Lanka,LKA,1981,4415844156
Sri Lanka,LKA,1982,4768765017
Sri Lanka,LKA,1983,5167913302
Sri Lanka,LKA,1984,6043474843
Sri Lanka,LKA,1985,5978460972
Sri Lanka,LKA,1986,6405210564
Sri Lanka,LKA,1987,6682167120
Sri Lanka,LKA,1988,6978371581
Sri Lanka,LKA,1989,6987267684
Sri Lanka,LKA,1990,8032551173
Sri Lanka,LKA,1991,9000362582
Sri Lanka,LKA,1992,9703011636
Sri Lanka,LKA,1993,10338679636
Sri Lanka,LKA,1994,11717604209
Sri Lanka,LKA,1995,13029697561
Sri Lanka,LKA,1996,13897738375
Sri Lanka,LKA,1997,15091913884
Sri Lanka,LKA,1998,15794972847
Sri Lanka,LKA,1999,15656327860
Sri Lanka,LKA,2000,16330814180
Sri Lanka,LKA,2001,15749753805
Sri Lanka,LKA,2002,16536535647
Sri Lanka,LKA,2003,18881765437
Sri Lanka,LKA,2004,20662525941
Sri Lanka,LKA,2005,24405791045
Sri Lanka,LKA,2006,28279802451
Sri Lanka,LKA,2007,32350238663
Sri Lanka,LKA,2008,40713826321
Sri Lanka,LKA,2009,42066223971
Sri Lanka,LKA,2010,58636160849
Sri Lanka,LKA,2011,67753284135
Sri Lanka,LKA,2012,70447217164
Sri Lanka,LKA,2013,77000578207
Sri Lanka,LKA,2014,82528535573
Sri Lanka,LKA,2015,85140955517
Sri Lanka,LKA,2016,88012281910
Sri Lanka,LKA,2017,94376237832
Sri Lanka,LKA,2018,94493871351
Sri Lanka,LKA,2019,89014978319
Sri Lanka,LKA,2020,84440535699
Sri Lanka,LKA,2021,88496535599
Sri Lanka,LKA,2022,74403578363
St. Kitts and Nevis,KNA,1960,12366635.74
St. Kitts and Nevis,KNA,1961,12483302.12
St. Kitts and Nevis,KNA,1962,12541635.31
St. Kitts and Nevis,KNA,1963,12833301.24
St. Kitts and Nevis,KNA,1964,13416633.12
St. Kitts and Nevis,KNA,1965,13593932.32
St. Kitts and Nevis,KNA,1966,14469078.18
St. Kitts and Nevis,KNA,1967,16742338.25
St. Kitts and Nevis,KNA,1968,14599999.99
St. Kitts and Nevis,KNA,1969,15849999.99
St. Kitts and Nevis,KNA,1970,16299999.99
St. Kitts and Nevis,KNA,1971,19624746.45
St. Kitts and Nevis,KNA,1972,22944849.12
St. Kitts and Nevis,KNA,1973,24196018.38
St. Kitts and Nevis,KNA,1974,31514856.31
St. Kitts and Nevis,KNA,1975,33364055.3
St. Kitts and Nevis,KNA,1976,30095602.29
St. Kitts and Nevis,KNA,1977,44496296.3
St. Kitts and Nevis,KNA,1978,49433333.33
St. Kitts and Nevis,KNA,1979,58840740.74
St. Kitts and Nevis,KNA,1980,68459259.26
St. Kitts and Nevis,KNA,1981,80888888.89
St. Kitts and Nevis,KNA,1982,86022222.22
St. Kitts and Nevis,KNA,1983,86874074.07
St. Kitts and Nevis,KNA,1984,98603703.7
St. Kitts and Nevis,KNA,1985,111007407.4
St. Kitts and Nevis,KNA,1986,130685185.2
St. Kitts and Nevis,KNA,1987,147748148.1
St. Kitts and Nevis,KNA,1988,172692592.6
St. Kitts and Nevis,KNA,1989,192518518.5
St. Kitts and Nevis,KNA,1990,217259259.3
St. Kitts and Nevis,KNA,1991,220540740.7
St. Kitts and Nevis,KNA,1992,242137037
St. Kitts and Nevis,KNA,1993,263755555.6
St. Kitts and Nevis,KNA,1994,295159259.3
St. Kitts and Nevis,KNA,1995,313485185.2
St. Kitts and Nevis,KNA,1996,333944444.4
St. Kitts and Nevis,KNA,1997,374641308
St. Kitts and Nevis,KNA,1998,383257331.4
St. Kitts and Nevis,KNA,1999,406595484.4
St. Kitts and Nevis,KNA,2000,421695769.8
St. Kitts and Nevis,KNA,2001,458643829
St. Kitts and Nevis,KNA,2002,481077373.7
St. Kitts and Nevis,KNA,2003,469869869.9
St. Kitts and Nevis,KNA,2004,506900000
St. Kitts and Nevis,KNA,2005,547203703.7
St. Kitts and Nevis,KNA,2006,644414814.8
St. Kitts and Nevis,KNA,2007,689285185.2
St. Kitts and Nevis,KNA,2008,777691333.3
St. Kitts and Nevis,KNA,2009,774273111.1
St. Kitts and Nevis,KNA,2010,778718518.5
St. Kitts and Nevis,KNA,2011,836092592.6
St. Kitts and Nevis,KNA,2012,825381481.5
St. Kitts and Nevis,KNA,2013,874896296.3
St. Kitts and Nevis,KNA,2014,953170370.4
St. Kitts and Nevis,KNA,2015,957037037
St. Kitts and Nevis,KNA,2016,1008100000
St. Kitts and Nevis,KNA,2017,1058944444
St. Kitts and Nevis,KNA,2018,1076922222
St. Kitts and Nevis,KNA,2019,1107844444
St. Kitts and Nevis,KNA,2020,884522222.2
St. Kitts and Nevis,KNA,2021,860844444.4
St. Kitts and Nevis,KNA,2022,961563259.3
St. Lucia,LCA,1980,170370370.4
St. Lucia,LCA,1981,194444444.4
St. Lucia,LCA,1982,183333333.3
St. Lucia,LCA,1983,197037037
St. Lucia,LCA,1984,251481481.5
St. Lucia,LCA,1985,284444444.4
St. Lucia,LCA,1986,340000000
St. Lucia,LCA,1987,375555555.6
St. Lucia,LCA,1988,429629629.6
St. Lucia,LCA,1989,486666666.7
St. Lucia,LCA,1990,579629629.6
St. Lucia,LCA,1991,613703703.7
St. Lucia,LCA,1992,674074074.1
St. Lucia,LCA,1993,684814814.8
St. Lucia,LCA,1994,713703703.7
St. Lucia,LCA,1995,762962963
St. Lucia,LCA,1996,788888888.9
St. Lucia,LCA,1997,805925925.9
St. Lucia,LCA,1998,877407407.4
St. Lucia,LCA,1999,921851851.9
St. Lucia,LCA,2000,932592592.6
St. Lucia,LCA,2001,892592592.6
St. Lucia,LCA,2002,900000000
St. Lucia,LCA,2003,987407407.4
St. Lucia,LCA,2004,1066666667
St. Lucia,LCA,2005,1135555556
St. Lucia,LCA,2006,1268319185
St. Lucia,LCA,2007,1336088815
St. Lucia,LCA,2008,1437731111
St. Lucia,LCA,2009,1401507889
St. Lucia,LCA,2010,1482370370
St. Lucia,LCA,2011,1568370370
St. Lucia,LCA,2012,1598222222
St. Lucia,LCA,2013,1660222222
St. Lucia,LCA,2014,1749296296
St. Lucia,LCA,2015,1807222222
St. Lucia,LCA,2016,1865444444
St. Lucia,LCA,2017,1996703704
St. Lucia,LCA,2018,2057074074
St. Lucia,LCA,2019,2094185185
St. Lucia,LCA,2020,1516000000
St. Lucia,LCA,2021,1691259259
St. Lucia,LCA,2022,2065027556
St. Martin (French part),MAF,2011,775875858
St. Martin (French part),MAF,2014,772921756.3
St. Vincent and the Grenadines,VCT,1960,13066633.99
St. Vincent and the Grenadines,VCT,1961,13999964.99
St. Vincent and the Grenadines,VCT,1962,14524963.68
St. Vincent and the Grenadines,VCT,1963,13708299.06
St. Vincent and the Grenadines,VCT,1964,14758296.43
St. Vincent and the Grenadines,VCT,1965,15108295.56
St. Vincent and the Grenadines,VCT,1966,16099959.74
St. Vincent and the Grenadines,VCT,1967,15835103.03
St. Vincent and the Grenadines,VCT,1968,15349999.99
St. Vincent and the Grenadines,VCT,1969,16649999.99
St. Vincent and the Grenadines,VCT,1970,18449999.99
St. Vincent and the Grenadines,VCT,1971,20051925.03
St. Vincent and the Grenadines,VCT,1972,27585802.72
St. Vincent and the Grenadines,VCT,1973,30165077.45
St. Vincent and the Grenadines,VCT,1974,32923696.18
St. Vincent and the Grenadines,VCT,1975,33237228.56
St. Vincent and the Grenadines,VCT,1976,32792846.78
St. Vincent and the Grenadines,VCT,1977,49353161.85
St. Vincent and the Grenadines,VCT,1978,60844771.48
St. Vincent and the Grenadines,VCT,1979,71096359.63
St. Vincent and the Grenadines,VCT,1980,82340339.63
St. Vincent and the Grenadines,VCT,1981,102086539.3
St. Vincent and the Grenadines,VCT,1982,113759203.3
St. Vincent and the Grenadines,VCT,1983,122255349.6
St. Vincent and the Grenadines,VCT,1984,135024987.8
St. Vincent and the Grenadines,VCT,1985,145641705.2
St. Vincent and the Grenadines,VCT,1986,160846656.7
St. Vincent and the Grenadines,VCT,1987,175580647.4
St. Vincent and the Grenadines,VCT,1988,200726712.6
St. Vincent and the Grenadines,VCT,1989,214745002.2
St. Vincent and the Grenadines,VCT,1990,240366666.7
St. Vincent and the Grenadines,VCT,1991,254829629.6
St. Vincent and the Grenadines,VCT,1992,277955555.6
St. Vincent and the Grenadines,VCT,1993,286307407.4
St. Vincent and the Grenadines,VCT,1994,289437037
St. Vincent and the Grenadines,VCT,1995,316007407.4
St. Vincent and the Grenadines,VCT,1996,331488888.9
St. Vincent and the Grenadines,VCT,1997,347770370.4
St. Vincent and the Grenadines,VCT,1998,373618518.5
St. Vincent and the Grenadines,VCT,1999,390718518.5
St. Vincent and the Grenadines,VCT,2000,427946037
St. Vincent and the Grenadines,VCT,2001,462072333.3
St. Vincent and the Grenadines,VCT,2002,487763851.9
St. Vincent and the Grenadines,VCT,2003,509090888.9
St. Vincent and the Grenadines,VCT,2004,549900185.2
St. Vincent and the Grenadines,VCT,2005,579948925.9
St. Vincent and the Grenadines,VCT,2006,643501148.1
St. Vincent and the Grenadines,VCT,2007,713596666.7
St. Vincent and the Grenadines,VCT,2008,732663259.3
St. Vincent and the Grenadines,VCT,2009,714300259.3
St. Vincent and the Grenadines,VCT,2010,720447888.9
St. Vincent and the Grenadines,VCT,2011,713796370.4
St. Vincent and the Grenadines,VCT,2012,730032592.6
St. Vincent and the Grenadines,VCT,2013,764781259.3
St. Vincent and the Grenadines,VCT,2014,770901436.4
St. Vincent and the Grenadines,VCT,2015,786554580.8
St. Vincent and the Grenadines,VCT,2016,814302267.1
St. Vincent and the Grenadines,VCT,2017,844039068.8
St. Vincent and the Grenadines,VCT,2018,884328180.5
St. Vincent and the Grenadines,VCT,2019,910765709.8
St. Vincent and the Grenadines,VCT,2020,869111852.8
St. Vincent and the Grenadines,VCT,2021,872226063.7
St. Vincent and the Grenadines,VCT,2022,948558503.1
Sub-Saharan Africa,SSF,1960,31038651925
Sub-Saharan Africa,SSF,1961,32274153936
Sub-Saharan Africa,SSF,1962,34924550100
Sub-Saharan Africa,SSF,1963,39974355837
Sub-Saharan Africa,SSF,1964,39238590135
Sub-Saharan Africa,SSF,1965,43676575968
Sub-Saharan Africa,SSF,1966,47114238411
Sub-Saharan Africa,SSF,1967,46781000882
Sub-Saharan Africa,SSF,1968,50124977708
Sub-Saharan Africa,SSF,1969,57259820310
Sub-Saharan Africa,SSF,1970,67263493916
Sub-Saharan Africa,SSF,1971,68574658267
Sub-Saharan Africa,SSF,1972,77110721965
Sub-Saharan Africa,SSF,1973,99513486867
Sub-Saharan Africa,SSF,1974,1.28E+11
Sub-Saharan Africa,SSF,1975,1.41E+11
Sub-Saharan Africa,SSF,1976,1.52E+11
Sub-Saharan Africa,SSF,1977,1.67E+11
Sub-Saharan Africa,SSF,1978,1.86E+11
Sub-Saharan Africa,SSF,1979,2.22E+11
Sub-Saharan Africa,SSF,1980,2.82E+11
Sub-Saharan Africa,SSF,1981,3.90E+11
Sub-Saharan Africa,SSF,1982,3.58E+11
Sub-Saharan Africa,SSF,1983,3.15E+11
Sub-Saharan Africa,SSF,1984,2.76E+11
Sub-Saharan Africa,SSF,1985,2.54E+11
Sub-Saharan Africa,SSF,1986,2.61E+11
Sub-Saharan Africa,SSF,1987,2.97E+11
Sub-Saharan Africa,SSF,1988,3.14E+11
Sub-Saharan Africa,SSF,1989,3.20E+11
Sub-Saharan Africa,SSF,1990,3.75E+11
Sub-Saharan Africa,SSF,1991,3.93E+11
Sub-Saharan Africa,SSF,1992,3.64E+11
Sub-Saharan Africa,SSF,1993,3.41E+11
Sub-Saharan Africa,SSF,1994,3.25E+11
Sub-Saharan Africa,SSF,1995,3.78E+11
Sub-Saharan Africa,SSF,1996,3.95E+11
Sub-Saharan Africa,SSF,1997,4.10E+11
Sub-Saharan Africa,SSF,1998,3.96E+11
Sub-Saharan Africa,SSF,1999,4.00E+11
Sub-Saharan Africa,SSF,2000,4.24E+11
Sub-Saharan Africa,SSF,2001,4.07E+11
Sub-Saharan Africa,SSF,2002,4.43E+11
Sub-Saharan Africa,SSF,2003,5.58E+11
Sub-Saharan Africa,SSF,2004,6.93E+11
Sub-Saharan Africa,SSF,2005,8.23E+11
Sub-Saharan Africa,SSF,2006,9.74E+11
Sub-Saharan Africa,SSF,2007,1.13E+12
Sub-Saharan Africa,SSF,2008,1.28E+12
Sub-Saharan Africa,SSF,2009,1.23E+12
Sub-Saharan Africa,SSF,2010,1.46E+12
Sub-Saharan Africa,SSF,2011,1.65E+12
Sub-Saharan Africa,SSF,2012,1.71E+12
Sub-Saharan Africa,SSF,2013,1.82E+12
Sub-Saharan Africa,SSF,2014,1.90E+12
Sub-Saharan Africa,SSF,2015,1.70E+12
Sub-Saharan Africa,SSF,2016,1.58E+12
Sub-Saharan Africa,SSF,2017,1.71E+12
Sub-Saharan Africa,SSF,2018,1.77E+12
Sub-Saharan Africa,SSF,2019,1.82E+12
Sub-Saharan Africa,SSF,2020,1.71E+12
Sub-Saharan Africa,SSF,2021,1.93E+12
Sub-Saharan Africa,SSF,2022,2.05E+12
Sub-Saharan Africa (excluding high income),SSA,1960,31027714943
Sub-Saharan Africa (excluding high income),SSA,1961,32263804167
Sub-Saharan Africa (excluding high income),SSA,1962,34913239386
Sub-Saharan Africa (excluding high income),SSA,1963,39962028721
Sub-Saharan Africa (excluding high income),SSA,1964,39224536060
Sub-Saharan Africa (excluding high income),SSA,1965,43662665169
Sub-Saharan Africa (excluding high income),SSA,1966,47099671962
Sub-Saharan Africa (excluding high income),SSA,1967,46766192279
Sub-Saharan Africa (excluding high income),SSA,1968,50111072585
Sub-Saharan Africa (excluding high income),SSA,1969,57246081130
Sub-Saharan Africa (excluding high income),SSA,1970,67248358818
Sub-Saharan Africa (excluding high income),SSA,1971,68555667237
Sub-Saharan Africa (excluding high income),SSA,1972,77082698723
Sub-Saharan Africa (excluding high income),SSA,1973,99480296893
Sub-Saharan Africa (excluding high income),SSA,1974,1.28E+11
Sub-Saharan Africa (excluding high income),SSA,1975,1.41E+11
Sub-Saharan Africa (excluding high income),SSA,1976,1.52E+11
Sub-Saharan Africa (excluding high income),SSA,1977,1.67E+11
Sub-Saharan Africa (excluding high income),SSA,1978,1.86E+11
Sub-Saharan Africa (excluding high income),SSA,1979,2.22E+11
Sub-Saharan Africa (excluding high income),SSA,1980,2.82E+11
Sub-Saharan Africa (excluding high income),SSA,1981,3.90E+11
Sub-Saharan Africa (excluding high income),SSA,1982,3.58E+11
Sub-Saharan Africa (excluding high income),SSA,1983,3.15E+11
Sub-Saharan Africa (excluding high income),SSA,1984,2.76E+11
Sub-Saharan Africa (excluding high income),SSA,1985,2.54E+11
Sub-Saharan Africa (excluding high income),SSA,1986,2.61E+11
Sub-Saharan Africa (excluding high income),SSA,1987,2.97E+11
Sub-Saharan Africa (excluding high income),SSA,1988,3.13E+11
Sub-Saharan Africa (excluding high income),SSA,1989,3.19E+11
Sub-Saharan Africa (excluding high income),SSA,1990,3.75E+11
Sub-Saharan Africa (excluding high income),SSA,1991,3.93E+11
Sub-Saharan Africa (excluding high income),SSA,1992,3.63E+11
Sub-Saharan Africa (excluding high income),SSA,1993,3.40E+11
Sub-Saharan Africa (excluding high income),SSA,1994,3.24E+11
Sub-Saharan Africa (excluding high income),SSA,1995,3.77E+11
